order_id,customer_id,order_date,order_status,total_amount,payment_method
ORD-001389,CUS-00353,2023-09-03 00:00:00,delivered,306.55,credit_card
ORD-001390,CUS-00128,2022-06-11 00:00:00,shipped,86.75,debit_card
ORD-001391,CUS-00174,2024-02-17 00:00:00,pending,62.14,credit_card
ORD-001392,CUS-00331,2022-06-07 00:00:00,pending,436.04,credit_card
ORD-001393,CUS-00065,2023-05-15 00:00:00,delivered,263.64,debit_card
ORD-001394,CUS-00404,2023-10-23 00:00:00,cancelled,287.64,paypal
ORD-001395,CUS-00376,2022-07-17 00:00:00,delivered,556.06,credit_card
ORD-001396,CUS-00371,2022-05-18 00:00:00,delivered,720.45,paypal
ORD-001397,CUS-00362,2023-03-25 00:00:00,processing,246.35,bank_transfer
ORD-001398,CUS-00251,2022-07-14 00:00:00,processing,161.5,credit_card
ORD-001399,CUS-00166,2024-01-20 00:00:00,shipped,231.13,apple_pay
ORD-001400,CUS-00307,2024-05-31 00:00:00,processing,140.87,debit_card
ORD-001401,CUS-00080,2023-04-06 00:00:00,delivered,658.24,debit_card
ORD-001402,CUS-00188,2023-04-10 00:00:00,delivered,624.1,debit_card
ORD-001403,CUS-00195,2024-01-22 00:00:00,delivered,708.1,debit_card
ORD-001404,CUS-00439,2023-01-08 00:00:00,cancelled,501.85,credit_card
ORD-001405,CUS-00370,2022-03-06 00:00:00,pending,774.22,apple_pay
ORD-001406,CUS-00199,2022-07-14 00:00:00,processing,551.33,apple_pay
ORD-001407,CUS-00283,2022-06-07 00:00:00,processing,237.26,paypal
ORD-001408,CUS-00329,2022-11-26 00:00:00,delivered,90.56,bank_transfer
ORD-001409,CUS-00035,2022-02-14 00:00:00,cancelled,751.17,credit_card
ORD-001410,CUS-00448,2022-02-02 00:00:00,delivered,99.04,credit_card
ORD-001411,CUS-00051,2022-02-02 00:00:00,processing,518.78,paypal
ORD-001412,CUS-00337,2023-05-17 00:00:00,processing,504.82,debit_card
ORD-001413,CUS-00132,2022-02-20 00:00:00,delivered,188.27,bank_transfer
ORD-001414,CUS-00037,2022-01-14 00:00:00,delivered,529.76,apple_pay
ORD-001415,CUS-00041,2023-04-25 00:00:00,cancelled,516.55,credit_card
ORD-001416,CUS-00286,2024-02-01 00:00:00,shipped,660.29,apple_pay
ORD-001417,CUS-00363,2022-03-01 00:00:00,cancelled,499.29,debit_card
ORD-001418,CUS-00021,2024-01-22 00:00:00,delivered,670.05,credit_card
ORD-001419,CUS-00484,2022-08-10 00:00:00,processing,91.24,bank_transfer
ORD-001420,CUS-00119,2023-06-29 00:00:00,shipped,163.73,debit_card
ORD-001421,CUS-00337,2022-09-12 00:00:00,processing,505.88,credit_card
ORD-001422,CUS-00286,2024-02-07 00:00:00,processing,340.92,credit_card
ORD-001423,CUS-00393,2023-10-16 00:00:00,processing,296.0,paypal
ORD-001424,CUS-00360,2023-11-13 00:00:00,shipped,708.02,credit_card
ORD-001425,CUS-00406,2022-07-04 00:00:00,processing,330.22,credit_card
ORD-001426,CUS-00337,2022-06-11 00:00:00,processing,798.77,paypal
ORD-001427,CUS-00478,2022-12-27 00:00:00,delivered,446.81,credit_card
ORD-001428,CUS-00433,2023-01-16 00:00:00,shipped,614.88,paypal
ORD-001429,CUS-00423,2024-01-14 00:00:00,delivered,492.6,debit_card
ORD-001430,CUS-00280,2022-08-08 00:00:00,shipped,616.08,bank_transfer
ORD-001431,CUS-00131,2023-01-04 00:00:00,shipped,366.29,paypal
ORD-001432,CUS-00001,2024-01-14 00:00:00,delivered,786.62,debit_card
ORD-001433,CUS-00009,2023-06-15 00:00:00,delivered,794.83,credit_card
ORD-001434,CUS-00004,2022-11-04 00:00:00,delivered,183.64,credit_card
ORD-001435,CUS-00012,2024-03-01 00:00:00,cancelled,755.53,apple_pay
ORD-001436,CUS-00142,2023-07-21 00:00:00,processing,451.71,debit_card
ORD-001437,CUS-00080,2022-04-07 00:00:00,delivered,376.39,credit_card
ORD-001438,CUS-00071,2022-09-29 00:00:00,delivered,713.36,credit_card
ORD-001439,CUS-00120,2022-09-20 00:00:00,cancelled,250.74,debit_card
ORD-001440,CUS-00205,2023-08-06 00:00:00,delivered,591.4,bank_transfer
ORD-001441,CUS-00167,2024-03-22 00:00:00,shipped,150.73,apple_pay
ORD-001442,CUS-00461,2023-12-08 00:00:00,pending,467.34,credit_card
ORD-001443,CUS-00305,2023-10-20 00:00:00,delivered,44.34,apple_pay
ORD-001444,CUS-00296,2023-01-26 00:00:00,delivered,627.4,apple_pay
ORD-001445,CUS-00172,2022-12-23 00:00:00,cancelled,355.93,apple_pay
ORD-001446,CUS-00062,2024-06-09 00:00:00,cancelled,192.97,bank_transfer
ORD-001447,CUS-00435,2023-09-09 00:00:00,delivered,512.6,bank_transfer
ORD-001448,CUS-00196,2022-02-25 00:00:00,delivered,426.64,credit_card
ORD-001449,CUS-00277,2023-08-02 00:00:00,delivered,271.56,bank_transfer
ORD-001450,CUS-00114,2022-06-06 00:00:00,delivered,543.8,paypal
ORD-001451,CUS-00498,2023-04-02 00:00:00,cancelled,482.18,debit_card
ORD-001452,CUS-00047,2022-08-16 00:00:00,shipped,242.48,paypal
ORD-001453,CUS-00076,2022-05-16 00:00:00,delivered,79.8,debit_card
ORD-001454,CUS-00382,2022-02-20 00:00:00,processing,328.37,credit_card
ORD-001455,CUS-00205,2023-05-29 00:00:00,shipped,622.45,credit_card
ORD-001456,CUS-00391,2022-05-19 00:00:00,shipped,454.05,paypal
ORD-001457,CUS-00203,2023-10-30 00:00:00,processing,168.94,debit_card
ORD-001458,CUS-00377,2023-06-21 00:00:00,delivered,205.22,credit_card
ORD-001459,CUS-00398,2023-03-17 00:00:00,delivered,552.52,debit_card
ORD-001460,CUS-00046,2022-04-26 00:00:00,pending,339.66,credit_card
ORD-001461,CUS-00179,2022-07-15 00:00:00,delivered,285.45,bank_transfer
ORD-001462,CUS-00013,2024-02-28 00:00:00,delivered,147.87,credit_card
ORD-001463,CUS-00316,2024-04-21 00:00:00,cancelled,362.13,credit_card
ORD-001464,CUS-00226,2022-02-15 00:00:00,cancelled,198.29,bank_transfer
ORD-001465,CUS-00192,2022-06-09 00:00:00,cancelled,586.86,credit_card
ORD-001466,CUS-00058,2024-01-28 00:00:00,delivered,205.79,debit_card
ORD-001467,CUS-00475,2022-06-01 00:00:00,cancelled,668.47,credit_card
ORD-001468,CUS-00008,2022-12-18 00:00:00,pending,646.36,credit_card
ORD-001469,CUS-00231,2023-04-28 00:00:00,delivered,275.52,bank_transfer
ORD-001470,CUS-00276,2022-08-05 00:00:00,delivered,443.94,apple_pay
ORD-001471,CUS-00133,2023-07-16 00:00:00,shipped,504.09,credit_card
ORD-001472,CUS-00356,2023-12-17 00:00:00,pending,29.43,debit_card
ORD-001473,CUS-00464,2023-11-11 00:00:00,processing,49.13,credit_card
ORD-001474,CUS-00031,2022-10-18 00:00:00,delivered,634.51,debit_card
ORD-001475,CUS-00139,2022-02-24 00:00:00,shipped,528.98,credit_card
ORD-001476,CUS-00035,2023-02-02 00:00:00,pending,227.98,apple_pay
ORD-001477,CUS-00468,2023-11-07 00:00:00,delivered,693.46,credit_card
ORD-001478,CUS-00150,2024-06-07 00:00:00,pending,318.42,paypal
ORD-001479,CUS-00261,2023-12-28 00:00:00,delivered,724.54,paypal
ORD-001480,CUS-00444,2023-09-04 00:00:00,processing,84.1,credit_card
ORD-001481,CUS-00257,2023-04-14 00:00:00,processing,742.18,credit_card
ORD-001482,CUS-00021,2022-09-11 00:00:00,processing,254.37,paypal
ORD-001483,CUS-00202,2024-02-02 00:00:00,delivered,29.42,bank_transfer
ORD-001484,CUS-00181,2022-12-30 00:00:00,pending,252.33,debit_card
ORD-001485,CUS-00142,2024-04-11 00:00:00,delivered,506.25,paypal
ORD-001486,CUS-00456,2024-04-14 00:00:00,delivered,756.15,credit_card
ORD-001487,CUS-00116,2022-06-05 00:00:00,delivered,719.28,bank_transfer
ORD-001488,CUS-00071,2022-03-31 00:00:00,pending,315.03,bank_transfer
ORD-001489,CUS-00314,2024-06-12 00:00:00,pending,553.92,paypal
ORD-001490,CUS-00124,2023-08-10 00:00:00,delivered,349.78,credit_card
ORD-001491,CUS-00466,2023-09-12 00:00:00,delivered,367.6,credit_card
ORD-001492,CUS-00106,2023-10-31 00:00:00,delivered,471.11,bank_transfer
ORD-001493,CUS-00410,2022-07-27 00:00:00,cancelled,123.42,bank_transfer
ORD-001494,CUS-00362,2023-06-21 00:00:00,delivered,352.6,apple_pay
ORD-001495,CUS-00075,2023-11-03 00:00:00,processing,734.93,credit_card
ORD-001496,CUS-00035,2023-07-25 00:00:00,processing,759.65,credit_card
ORD-001497,CUS-00095,2022-11-22 00:00:00,cancelled,705.52,bank_transfer
ORD-001498,CUS-00016,2024-02-23 00:00:00,delivered,705.9,paypal
ORD-001499,CUS-00493,2023-02-26 00:00:00,delivered,362.76,apple_pay
ORD-001500,CUS-00458,2023-10-15 00:00:00,pending,229.93,apple_pay
ORD-001501,CUS-00097,2022-04-20 00:00:00,delivered,160.03,apple_pay
ORD-001502,CUS-00314,2023-09-24 00:00:00,delivered,490.4,debit_card
ORD-001503,CUS-00119,2023-09-03 00:00:00,delivered,196.27,credit_card
ORD-001504,CUS-00184,2022-03-23 00:00:00,pending,627.16,credit_card
ORD-001505,CUS-00258,2024-05-16 00:00:00,processing,382.98,bank_transfer
ORD-001506,CUS-00192,2022-07-08 00:00:00,cancelled,319.16,paypal
ORD-001507,CUS-00071,2022-06-17 00:00:00,delivered,192.62,paypal
ORD-001508,CUS-00392,2022-01-16 00:00:00,delivered,760.91,credit_card
ORD-001509,CUS-00381,2023-11-19 00:00:00,delivered,609.85,credit_card
ORD-001510,CUS-00091,2023-03-26 00:00:00,cancelled,499.39,bank_transfer
ORD-001511,CUS-00167,2024-06-06 00:00:00,shipped,711.76,paypal
ORD-001512,CUS-00208,2024-03-05 00:00:00,delivered,492.23,apple_pay
ORD-001513,CUS-00195,2024-01-08 00:00:00,delivered,324.41,bank_transfer
ORD-001514,CUS-00293,2023-09-01 00:00:00,processing,427.31,bank_transfer
ORD-001515,CUS-00403,2022-02-09 00:00:00,processing,100.81,paypal
ORD-001516,CUS-00424,2024-06-17 00:00:00,delivered,704.06,credit_card
ORD-001517,CUS-00266,2023-07-05 00:00:00,shipped,787.31,credit_card
ORD-001518,CUS-00286,2023-02-01 00:00:00,processing,615.65,credit_card
ORD-001519,CUS-00098,2022-10-26 00:00:00,shipped,327.46,credit_card
ORD-001520,CUS-00397,2024-04-27 00:00:00,delivered,377.16,paypal
ORD-001521,CUS-00151,2023-09-20 00:00:00,delivered,556.61,credit_card
ORD-001522,CUS-00238,2024-04-29 00:00:00,pending,369.58,bank_transfer
ORD-001523,CUS-00257,2022-04-26 00:00:00,delivered,626.3,bank_transfer
ORD-001524,CUS-00280,2022-05-19 00:00:00,shipped,339.64,paypal
ORD-001525,CUS-00013,2022-07-03 00:00:00,shipped,478.4,bank_transfer
ORD-001526,CUS-00459,2022-07-26 00:00:00,shipped,85.79,credit_card
ORD-001527,CUS-00355,2023-10-27 00:00:00,pending,640.24,bank_transfer
ORD-001528,CUS-00376,2022-05-07 00:00:00,delivered,104.62,paypal
ORD-001529,CUS-00325,2023-01-07 00:00:00,delivered,426.2,paypal
ORD-001530,CUS-00373,2024-03-21 00:00:00,processing,495.48,credit_card
ORD-001531,CUS-00194,2023-07-18 00:00:00,shipped,49.47,credit_card
ORD-001532,CUS-00468,2022-12-10 00:00:00,processing,698.97,apple_pay
ORD-001533,CUS-00077,2022-06-16 00:00:00,cancelled,128.52,apple_pay
ORD-001534,CUS-00365,2022-02-22 00:00:00,shipped,256.83,bank_transfer
ORD-001535,CUS-00394,2023-04-02 00:00:00,delivered,506.77,credit_card
ORD-001536,CUS-00461,2022-05-15 00:00:00,delivered,17.77,apple_pay
ORD-001537,CUS-00130,2022-01-13 00:00:00,shipped,405.64,paypal
ORD-001538,CUS-00279,2024-04-06 00:00:00,delivered,492.27,paypal
ORD-001539,CUS-00122,2022-08-11 00:00:00,processing,532.68,paypal
ORD-001540,CUS-00210,2023-03-29 00:00:00,delivered,486.96,credit_card
ORD-001541,CUS-00126,2024-06-22 00:00:00,processing,233.32,bank_transfer
ORD-001542,CUS-00286,2024-04-19 00:00:00,cancelled,178.0,credit_card
ORD-001543,CUS-00076,2022-02-26 00:00:00,pending,288.98,credit_card
ORD-001544,CUS-00438,2022-02-03 00:00:00,pending,468.8,debit_card
ORD-001545,CUS-00153,2022-12-06 00:00:00,delivered,53.49,paypal
ORD-001546,CUS-00092,2022-06-15 00:00:00,pending,238.24,bank_transfer
ORD-001547,CUS-00355,2023-12-18 00:00:00,processing,464.24,debit_card
ORD-001548,CUS-00091,2023-04-12 00:00:00,pending,469.49,credit_card
ORD-001549,CUS-00048,2024-02-26 00:00:00,delivered,268.42,paypal
ORD-001550,CUS-00420,2022-03-11 00:00:00,cancelled,350.45,debit_card
ORD-001551,CUS-00034,2022-10-27 00:00:00,shipped,120.62,bank_transfer
ORD-001552,CUS-00441,2022-10-09 00:00:00,delivered,428.74,debit_card
ORD-001553,CUS-00108,2023-12-14 00:00:00,delivered,495.46,credit_card
ORD-001554,CUS-00293,2024-01-18 00:00:00,pending,430.22,credit_card
ORD-001555,CUS-00248,2024-01-12 00:00:00,pending,489.75,apple_pay
ORD-001556,CUS-00362,2022-10-22 00:00:00,shipped,492.94,credit_card
ORD-001557,CUS-00133,2023-06-23 00:00:00,processing,796.09,credit_card
ORD-001558,CUS-00475,2022-05-13 00:00:00,processing,456.67,debit_card
ORD-001559,CUS-00374,2023-10-10 00:00:00,shipped,401.62,credit_card
ORD-001560,CUS-00453,2023-09-17 00:00:00,delivered,571.24,credit_card
ORD-001561,CUS-00001,2022-05-02 00:00:00,delivered,379.94,apple_pay
ORD-001562,CUS-00061,2024-01-26 00:00:00,cancelled,177.75,debit_card
ORD-001563,CUS-00213,2023-02-28 00:00:00,delivered,277.03,debit_card
ORD-001564,CUS-00413,2023-10-15 00:00:00,delivered,23.87,credit_card
ORD-001565,CUS-00354,2022-10-16 00:00:00,delivered,635.3,credit_card
ORD-001566,CUS-00154,2023-06-03 00:00:00,processing,269.28,credit_card
ORD-001567,CUS-00059,2023-12-04 00:00:00,delivered,282.97,bank_transfer
ORD-001568,CUS-00292,2023-09-23 00:00:00,delivered,668.15,credit_card
ORD-001569,CUS-00170,2024-05-03 00:00:00,delivered,738.99,paypal
ORD-001570,CUS-00470,2023-05-01 00:00:00,cancelled,42.91,credit_card
ORD-001571,CUS-00247,2022-06-09 00:00:00,pending,376.59,apple_pay
ORD-001572,CUS-00275,2022-12-10 00:00:00,shipped,630.43,paypal
ORD-001573,CUS-00476,2024-01-31 00:00:00,delivered,670.56,credit_card
ORD-001574,CUS-00290,2024-01-13 00:00:00,pending,262.67,debit_card
ORD-001575,CUS-00010,2022-08-02 00:00:00,processing,553.11,apple_pay
ORD-001576,CUS-00470,2024-06-28 00:00:00,cancelled,292.57,credit_card
ORD-001577,CUS-00144,2024-05-10 00:00:00,delivered,281.23,paypal
ORD-001578,CUS-00321,2023-07-02 00:00:00,cancelled,145.29,debit_card
ORD-001579,CUS-00200,2022-07-11 00:00:00,processing,106.72,apple_pay
ORD-001580,CUS-00385,2022-11-12 00:00:00,pending,688.39,bank_transfer
ORD-001581,CUS-00017,2022-10-06 00:00:00,shipped,83.14,credit_card
ORD-001582,CUS-00191,2023-04-08 00:00:00,cancelled,761.32,credit_card
ORD-001583,CUS-00269,2022-11-06 00:00:00,delivered,103.1,apple_pay
ORD-001584,CUS-00020,2024-03-07 00:00:00,delivered,731.98,paypal
ORD-001585,CUS-00260,2022-01-26 00:00:00,cancelled,393.89,debit_card
ORD-001586,CUS-00079,2022-07-14 00:00:00,delivered,740.05,bank_transfer
ORD-001587,CUS-00448,2023-06-21 00:00:00,delivered,623.79,credit_card
ORD-001588,CUS-00394,2024-06-11 00:00:00,delivered,660.38,debit_card
ORD-001589,CUS-00347,2022-05-16 00:00:00,delivered,583.79,paypal
ORD-001590,CUS-00199,2024-01-01 00:00:00,cancelled,425.04,credit_card
ORD-001591,CUS-00160,2022-02-15 00:00:00,pending,680.78,apple_pay
ORD-001592,CUS-00045,2022-12-08 00:00:00,shipped,713.01,credit_card
ORD-001593,CUS-00267,2024-02-24 00:00:00,pending,600.26,credit_card
ORD-001594,CUS-00296,2024-02-16 00:00:00,delivered,516.5,credit_card
ORD-001595,CUS-00165,2022-07-25 00:00:00,delivered,239.96,debit_card
ORD-001596,CUS-00164,2024-03-02 00:00:00,shipped,541.83,credit_card
ORD-001597,CUS-00077,2022-06-11 00:00:00,delivered,104.85,debit_card
ORD-001598,CUS-00287,2023-06-11 00:00:00,delivered,177.16,credit_card
ORD-001599,CUS-00282,2022-11-23 00:00:00,delivered,126.12,bank_transfer
ORD-001600,CUS-00412,2022-10-18 00:00:00,processing,207.19,credit_card
ORD-001601,CUS-00160,2023-09-20 00:00:00,delivered,439.35,credit_card
ORD-001602,CUS-00067,2022-01-30 00:00:00,shipped,724.08,credit_card
ORD-001603,CUS-00055,2023-01-28 00:00:00,delivered,82.6,paypal
ORD-001604,CUS-00092,2023-12-23 00:00:00,processing,714.65,bank_transfer
ORD-001605,CUS-00429,2023-12-08 00:00:00,pending,364.98,credit_card
ORD-001606,CUS-00160,2022-12-07 00:00:00,cancelled,170.55,apple_pay
ORD-001607,CUS-00344,2024-04-08 00:00:00,processing,76.66,apple_pay
ORD-001608,CUS-00392,2023-04-22 00:00:00,processing,118.46,apple_pay
ORD-001609,CUS-00411,2023-12-17 00:00:00,shipped,91.35,credit_card
ORD-001610,CUS-00351,2023-10-22 00:00:00,pending,616.7,paypal
ORD-001611,CUS-00119,2022-08-18 00:00:00,delivered,690.96,debit_card
ORD-001612,CUS-00133,2023-01-08 00:00:00,shipped,158.93,bank_transfer
ORD-001613,CUS-00170,2024-03-18 00:00:00,cancelled,707.69,paypal
ORD-001614,CUS-00250,2022-01-31 00:00:00,delivered,388.14,credit_card
ORD-001615,CUS-00246,2023-04-18 00:00:00,cancelled,149.08,apple_pay
ORD-001616,CUS-00179,2023-09-11 00:00:00,processing,115.0,credit_card
ORD-001617,CUS-00208,2024-04-17 00:00:00,pending,640.45,credit_card
ORD-001618,CUS-00285,2023-10-28 00:00:00,delivered,637.06,debit_card
ORD-001619,CUS-00237,2023-02-15 00:00:00,processing,339.55,debit_card
ORD-001620,CUS-00125,2023-07-16 00:00:00,delivered,779.51,paypal
ORD-001621,CUS-00034,2022-12-15 00:00:00,delivered,653.92,debit_card
ORD-001622,CUS-00221,2024-03-14 00:00:00,shipped,460.26,credit_card
ORD-001623,CUS-00279,2023-12-12 00:00:00,delivered,150.87,bank_transfer
ORD-001624,CUS-00040,2024-01-28 00:00:00,pending,465.74,paypal
ORD-001625,CUS-00059,2023-08-30 00:00:00,processing,378.38,debit_card
ORD-001626,CUS-00050,2024-04-21 00:00:00,shipped,153.3,paypal
ORD-001627,CUS-00036,2023-09-05 00:00:00,delivered,553.12,debit_card
ORD-001628,CUS-00395,2024-04-19 00:00:00,shipped,272.02,bank_transfer
ORD-001629,CUS-00339,2022-03-04 00:00:00,delivered,185.83,credit_card
ORD-001630,CUS-00455,2023-08-18 00:00:00,cancelled,514.36,credit_card
ORD-001631,CUS-00388,2022-05-31 00:00:00,pending,132.13,debit_card
ORD-001632,CUS-00150,2023-02-04 00:00:00,processing,468.68,credit_card
ORD-001633,CUS-00106,2023-11-29 00:00:00,delivered,250.29,apple_pay
ORD-001634,CUS-00468,2023-11-27 00:00:00,delivered,736.02,paypal
ORD-001635,CUS-00368,2022-12-19 00:00:00,delivered,472.44,debit_card
ORD-001636,CUS-00262,2023-02-18 00:00:00,cancelled,115.13,credit_card
ORD-001637,CUS-00032,2023-01-14 00:00:00,processing,774.8,credit_card
ORD-001638,CUS-00361,2023-07-28 00:00:00,cancelled,783.28,credit_card
ORD-001639,CUS-00441,2022-10-16 00:00:00,cancelled,39.48,paypal
ORD-001640,CUS-00360,2023-08-28 00:00:00,shipped,505.79,bank_transfer
ORD-001641,CUS-00196,2023-02-20 00:00:00,shipped,356.62,credit_card
ORD-001642,CUS-00340,2022-06-27 00:00:00,shipped,124.17,debit_card
ORD-001643,CUS-00197,2024-05-13 00:00:00,delivered,674.37,credit_card
ORD-001644,CUS-00148,2024-06-12 00:00:00,pending,113.56,credit_card
ORD-001645,CUS-00037,2023-10-26 00:00:00,delivered,128.04,paypal
ORD-001646,CUS-00337,2023-03-24 00:00:00,delivered,81.46,bank_transfer
ORD-001647,CUS-00413,2023-03-02 00:00:00,cancelled,372.98,apple_pay
ORD-001648,CUS-00357,2023-09-11 00:00:00,shipped,504.25,paypal
ORD-001649,CUS-00261,2023-03-11 00:00:00,processing,658.76,paypal
ORD-001650,CUS-00182,2022-08-20 00:00:00,delivered,348.45,credit_card
ORD-001651,CUS-00296,2023-05-26 00:00:00,cancelled,588.77,bank_transfer
ORD-001652,CUS-00257,2022-10-03 00:00:00,shipped,742.35,debit_card
ORD-001653,CUS-00188,2022-02-04 00:00:00,delivered,461.0,bank_transfer
ORD-001654,CUS-00189,2022-04-26 00:00:00,processing,393.0,bank_transfer
ORD-001655,CUS-00041,2022-05-26 00:00:00,pending,589.07,apple_pay
ORD-001656,CUS-00385,2024-03-08 00:00:00,delivered,379.98,credit_card
ORD-001657,CUS-00268,2024-06-30 00:00:00,processing,84.43,paypal
ORD-001658,CUS-00323,2024-01-30 00:00:00,pending,768.92,credit_card
ORD-001659,CUS-00351,2023-10-11 00:00:00,processing,641.51,credit_card
ORD-001660,CUS-00314,2022-02-24 00:00:00,delivered,435.0,credit_card
ORD-001661,CUS-00241,2023-04-10 00:00:00,processing,726.25,debit_card
ORD-001662,CUS-00376,2022-12-06 00:00:00,shipped,292.04,apple_pay
ORD-001663,CUS-00151,2022-10-24 00:00:00,delivered,42.73,debit_card
ORD-001664,CUS-00384,2022-11-08 00:00:00,pending,631.24,credit_card
ORD-001665,CUS-00032,2023-10-07 00:00:00,shipped,468.84,debit_card
ORD-001666,CUS-00027,2023-11-04 00:00:00,delivered,649.98,debit_card
ORD-001667,CUS-00014,2022-10-21 00:00:00,shipped,79.77,debit_card
ORD-001668,CUS-00040,2024-05-21 00:00:00,cancelled,233.11,credit_card
ORD-001669,CUS-00316,2022-10-15 00:00:00,delivered,688.42,credit_card
ORD-001670,CUS-00380,2022-04-25 00:00:00,processing,152.07,debit_card
ORD-001671,CUS-00379,2022-06-04 00:00:00,pending,365.62,apple_pay
ORD-001672,CUS-00090,2022-09-25 00:00:00,cancelled,565.11,paypal
ORD-001673,CUS-00093,2024-03-29 00:00:00,processing,691.68,credit_card
ORD-001674,CUS-00044,2022-05-29 00:00:00,processing,748.14,credit_card
ORD-001675,CUS-00429,2023-05-23 00:00:00,cancelled,794.96,apple_pay
ORD-001676,CUS-00197,2022-09-01 00:00:00,pending,360.55,bank_transfer
ORD-001677,CUS-00086,2022-08-04 00:00:00,processing,591.47,credit_card
ORD-001678,CUS-00028,2023-10-20 00:00:00,delivered,608.05,credit_card
ORD-001679,CUS-00027,2022-06-21 00:00:00,shipped,328.01,credit_card
ORD-001680,CUS-00244,2024-02-04 00:00:00,cancelled,739.13,credit_card
ORD-001681,CUS-00195,2023-12-01 00:00:00,pending,321.21,credit_card
ORD-001682,CUS-00075,2023-06-28 00:00:00,cancelled,356.27,credit_card
ORD-001683,CUS-00475,2024-03-27 00:00:00,shipped,314.87,credit_card
ORD-001684,CUS-00493,2023-06-27 00:00:00,pending,765.36,credit_card
ORD-001685,CUS-00470,2023-06-29 00:00:00,pending,292.76,apple_pay
ORD-001686,CUS-00222,2023-09-18 00:00:00,pending,688.81,credit_card
ORD-001687,CUS-00139,2022-10-01 00:00:00,cancelled,92.15,bank_transfer
ORD-001688,CUS-00300,2023-02-05 00:00:00,shipped,621.92,bank_transfer
ORD-001689,CUS-00124,2024-01-22 00:00:00,pending,477.15,credit_card
ORD-001690,CUS-00267,2022-12-12 00:00:00,pending,556.87,credit_card
ORD-001691,CUS-00161,2023-07-15 00:00:00,delivered,543.15,apple_pay
ORD-001692,CUS-00035,2022-01-13 00:00:00,shipped,91.69,credit_card
ORD-001693,CUS-00351,2023-04-02 00:00:00,delivered,187.24,credit_card
ORD-001694,CUS-00129,2022-07-17 00:00:00,delivered,33.6,credit_card
ORD-001695,CUS-00030,2023-09-01 00:00:00,pending,716.76,credit_card
ORD-001696,CUS-00487,2023-09-06 00:00:00,pending,110.61,credit_card
ORD-001697,CUS-00045,2024-05-26 00:00:00,processing,116.98,bank_transfer
ORD-001698,CUS-00392,2023-10-26 00:00:00,processing,645.51,credit_card
ORD-001699,CUS-00459,2022-04-24 00:00:00,pending,159.65,credit_card
ORD-001700,CUS-00240,2023-11-08 00:00:00,delivered,516.44,credit_card
ORD-001701,CUS-00394,2023-03-14 00:00:00,pending,724.16,apple_pay
ORD-001702,CUS-00395,2022-11-28 00:00:00,delivered,142.14,credit_card
ORD-001703,CUS-00142,2024-03-06 00:00:00,delivered,315.5,credit_card
ORD-001704,CUS-00031,2022-09-22 00:00:00,cancelled,222.76,paypal
ORD-001705,CUS-00036,2023-05-19 00:00:00,delivered,494.09,credit_card
ORD-001706,CUS-00331,2023-05-19 00:00:00,delivered,127.94,apple_pay
ORD-001707,CUS-00221,2022-08-12 00:00:00,processing,520.02,paypal
ORD-001708,CUS-00367,2022-09-23 00:00:00,delivered,42.37,credit_card
ORD-001709,CUS-00293,2024-01-16 00:00:00,delivered,625.13,credit_card
ORD-001710,CUS-00460,2023-05-25 00:00:00,delivered,527.5,credit_card
ORD-001711,CUS-00478,2022-02-08 00:00:00,pending,321.53,credit_card
ORD-001712,CUS-00359,2022-12-04 00:00:00,shipped,466.09,debit_card
ORD-001713,CUS-00363,2024-02-29 00:00:00,shipped,390.34,paypal
ORD-001714,CUS-00433,2024-01-16 00:00:00,cancelled,652.64,credit_card
ORD-001715,CUS-00277,2022-08-20 00:00:00,delivered,316.77,bank_transfer
ORD-001716,CUS-00419,2024-03-09 00:00:00,shipped,110.14,debit_card
ORD-001717,CUS-00479,2023-01-03 00:00:00,delivered,550.24,paypal
ORD-001718,CUS-00029,2023-10-10 00:00:00,pending,86.17,debit_card
ORD-001719,CUS-00437,2022-12-15 00:00:00,delivered,675.33,apple_pay
ORD-001720,CUS-00393,2022-10-24 00:00:00,pending,174.45,debit_card
ORD-001721,CUS-00021,2023-01-29 00:00:00,pending,164.94,bank_transfer
ORD-001722,CUS-00200,2022-04-20 00:00:00,pending,555.74,paypal
ORD-001723,CUS-00044,2024-06-25 00:00:00,pending,358.82,credit_card
ORD-001724,CUS-00072,2022-02-06 00:00:00,delivered,34.91,debit_card
ORD-001725,CUS-00123,2023-05-16 00:00:00,shipped,64.45,debit_card
ORD-001726,CUS-00330,2022-11-12 00:00:00,shipped,434.14,apple_pay
ORD-001727,CUS-00416,2023-04-06 00:00:00,delivered,44.08,credit_card
ORD-001728,CUS-00173,2024-03-17 00:00:00,pending,48.61,credit_card
ORD-001729,CUS-00109,2024-04-06 00:00:00,pending,538.84,paypal
ORD-001730,CUS-00482,2023-11-26 00:00:00,cancelled,701.29,credit_card
ORD-001731,CUS-00380,2023-08-17 00:00:00,delivered,740.98,credit_card
ORD-001732,CUS-00377,2022-05-25 00:00:00,shipped,528.26,paypal
ORD-001733,CUS-00465,2023-09-26 00:00:00,delivered,205.51,bank_transfer
ORD-001734,CUS-00067,2022-01-15 00:00:00,delivered,511.64,credit_card
ORD-001735,CUS-00421,2024-03-23 00:00:00,delivered,373.1,credit_card
ORD-001736,CUS-00428,2023-08-29 00:00:00,delivered,656.97,credit_card
